ID,Mockup ID,Created at,Updated at,Packaging ID,Product ID,Sock pair ID,Created on,Mockup version,Quantity,Manufacturing shipment ID,Finishing item ID,Manufacturing ID,Vendor ID,Finisher ID,Production deadline,Product info ID,Paired SKU,Kit number,Bundle ID
45666,,2023-05-01T13:39:24.361Z,2023-05-01T13:39:24.780Z,82374,,,2023-05-01,,60,18580,,41173,11,7,2023-05-02,35,,1,33034
45668,,2023-05-01T13:51:55.218Z,2023-05-01T13:51:55.218Z,,,,2023-05-01,,150,18581,4,,,,,,,1,33082
45679,161835,2023-05-01T15:36:29.534Z,2023-05-01T15:36:29.782Z,,,,2023-05-01,1,120,18584,,41184,4,7,2023-05-02,2,,1,33089
45682,,2023-05-01T16:25:50.515Z,2023-05-01T16:25:50.515Z,,,,2023-05-01,,500,18585,4,,,,,,,1,33109
45683,133758,2023-05-01T16:29:23.396Z,2023-05-01T16:34:17.487Z,,,,2023-05-01,1,2,18586,,41186,3,2,2023-05-02,2,,1,33110
45681,161795,2023-05-01T16:25:50.508Z,2023-05-01T16:25:50.774Z,,,,2023-05-01,2,500,18585,,41185,4,7,2023-05-03,9,,1,33109
45669,67818,2023-05-01T15:20:22.635Z,2023-05-01T15:20:23.000Z,,,,2023-05-01,3,100,18582,,41175,4,7,2023-05-02,9,,2,33045
45670,,2023-05-01T15:20:22.641Z,2023-05-01T15:20:23.114Z,83601,,,2023-05-01,,100,18582,,41176,11,7,2023-05-02,35,,2,33045
45671,153900,2023-05-01T15:20:22.649Z,2023-05-01T15:20:23.209Z,,,,2023-05-01,4,100,18582,,41177,4,7,2023-05-02,9,,1,33047
45672,,2023-05-01T15:20:22.654Z,2023-05-01T15:20:23.301Z,83423,,,2023-05-01,,100,18582,,41178,11,7,2023-05-02,35,,1,33047
45673,153894,2023-05-01T15:20:22.659Z,2023-05-01T15:20:23.405Z,,,,2023-05-01,3,100,18582,,41179,4,7,2023-05-02,9,,3,33046
45674,,2023-05-01T15:20:22.664Z,2023-05-01T15:20:23.503Z,83424,,,2023-05-01,,100,18582,,41180,11,7,2023-05-02,35,,3,33046
45684,,2023-05-01T16:29:23.402Z,2023-05-01T16:34:17.590Z,70272,,,2023-05-01,,2,18586,,41187,11,2,2023-05-02,35,,1,33110
45694,87306,2023-05-01T17:29:48.495Z,2023-05-01T17:29:48.761Z,,,,2023-05-01,2,250,18591,,41195,3,2,2023-05-03,2,,1,33115
45691,150502,2023-05-01T17:22:46.744Z,2023-05-01T17:22:47.134Z,,,,2023-05-01,1,382,18589,,41193,1,3,2023-05-03,2,,1,33076
45675,162229,2023-05-01T15:22:09.267Z,2023-05-01T15:22:09.586Z,,,,2023-05-01,1,60,18583,,41181,4,7,2023-05-02,2,,1,33084
45676,,2023-05-01T15:22:09.274Z,2023-05-01T15:22:09.686Z,83677,,,2023-05-01,,60,18583,,41182,11,7,2023-05-02,35,,1,33084
45687,150219,2023-05-01T17:07:24.817Z,2023-05-01T17:07:25.240Z,,,,2023-05-01,2,150,18588,,41190,1,3,2023-05-02,2,,1,33051
45685,72204,2023-05-01T17:06:04.719Z,2023-05-01T17:06:05.064Z,,,,2023-05-01,1,105,18587,,41188,3,2,2023-05-02,2,,1,31588
45688,,2023-05-01T17:07:24.823Z,2023-05-01T17:07:25.389Z,57329,,,2023-05-01,,150,18588,,41191,11,3,2023-05-02,35,,1,33051
45689,150222,2023-05-01T17:07:24.829Z,2023-05-01T17:07:25.487Z,,,,2023-05-01,2,150,18588,,41192,1,3,2023-05-02,2,,2,33054
45690,,2023-05-01T17:07:24.834Z,2023-05-01T17:07:25.570Z,57329,,,2023-05-01,,150,18588,,41191,11,3,2023-05-02,35,,2,33054
45686,,2023-05-01T17:06:04.725Z,2023-05-01T17:06:05.165Z,40764,,,2023-05-01,,105,18587,,41189,11,2,2023-05-02,35,,1,31588
45692,,2023-05-01T17:22:46.753Z,2023-05-01T17:22:47.229Z,83331,,,2023-05-01,,382,18589,,41194,6,3,2023-05-02,35,,1,33076
45695,,2023-05-01T17:29:48.500Z,2023-05-01T17:29:48.858Z,48608,,,2023-05-01,,250,18591,,41196,11,2,2023-05-02,35,,1,33115
45698,72384,2023-05-01T17:58:13.288Z,2023-05-01T17:58:13.603Z,,,,2023-05-01,1,105,18593,,41197,3,2,2023-05-02,2,,1,31589
45699,,2023-05-01T17:58:13.294Z,2023-05-01T17:58:13.703Z,41582,,,2023-05-01,,105,18593,,41198,11,2,2023-05-02,35,,1,31589
45700,155888,2023-05-01T18:00:40.996Z,2023-05-01T18:00:41.480Z,,,,2023-05-01,5,125,18578,,41201,4,7,2023-05-03,2,,1,
45693,,2023-05-01T17:23:17.842Z,2023-05-01T18:13:00.703Z,83729,,,2023-05-01,,120,18590,,41206,11,5,2023-05-03,70,,1,33111
45702,,2023-05-01T18:21:52.572Z,2023-05-01T18:21:52.572Z,,,,2023-05-01,,480,18594,4,,,,,,,1,33104
45701,150114,2023-05-01T18:21:52.565Z,2023-05-01T18:21:52.927Z,,,,2023-05-01,4,480,18594,,41207,1,3,2023-05-03,2,,1,33104
45703,158275,2023-05-01T18:31:57.751Z,2023-05-01T19:24:21.717Z,,,,2023-05-01,2,30,18595,,41214,1,3,2023-05-09,2,,1,33121
45718,160699,2023-05-01T19:47:38.315Z,2023-05-01T19:47:38.601Z,,,,2023-05-01,1,60,18602,,41221,4,7,2023-05-03,2,,1,33043
45706,,2023-05-01T18:36:57.905Z,2023-05-01T18:36:58.287Z,50348,,,2023-05-01,,60,18596,,41209,11,3,2023-05-02,31,,1,33113
45721,,2023-05-01T20:47:28.936Z,2023-05-01T20:47:28.936Z,,,,2023-05-01,,30,18603,4,,,,,,,1,33108
45707,162363,2023-05-01T18:45:47.599Z,2023-05-01T18:57:33.133Z,,,,2023-05-01,1,300,18597,,41210,1,3,2023-05-02,2,,1,33123
45708,,2023-05-01T18:45:47.606Z,2023-05-01T18:57:33.251Z,65033,,,2023-05-01,,300,18597,,41211,11,3,2023-05-02,35,,1,33123
45729,161530,2023-05-01T22:37:30.816Z,2023-05-01T22:37:31.116Z,,,,2023-05-01,2,80,18607,,41231,4,7,2023-05-04,2,,1,33072
45720,161908,2023-05-01T20:47:28.931Z,2023-05-01T20:55:53.625Z,,,,2023-05-01,2,30,18603,,41223,1,3,2023-05-08,2,,1,33108
45709,162153,2023-05-01T19:19:57.310Z,2023-05-01T19:22:51.362Z,,,,2023-05-01,1,30,18598,,41212,4,7,2023-05-04,114,,1,33122
45710,,2023-05-01T19:19:57.320Z,2023-05-01T19:22:51.456Z,83629,,,2023-05-01,,30,18598,,41213,11,7,2023-05-02,35,,1,33122
45711,162153,2023-05-01T19:19:57.362Z,2023-05-01T19:22:51.551Z,,,,2023-05-01,1,70,18599,,41212,4,7,2023-05-04,114,,1,33122
45712,,2023-05-01T19:19:57.369Z,2023-05-01T19:22:51.680Z,83629,,,2023-05-01,,70,18599,,41213,11,7,2023-05-02,35,,1,33122
45704,,2023-05-01T18:31:57.759Z,2023-05-01T19:24:21.812Z,81899,,,2023-05-01,,30,18595,,41215,11,3,2023-05-04,35,,1,33121
45731,160036,2023-05-01T22:55:46.580Z,2023-05-01T22:55:46.848Z,,,,2023-05-01,2,275,18608,,41233,1,3,2023-05-03,2,,1,33017
45732,,2023-05-01T22:55:46.585Z,2023-05-01T22:55:46.937Z,82739,,,2023-05-01,,275,18608,,41234,11,3,2023-05-02,35,,1,33017
45722,161868,2023-05-01T21:45:06.604Z,2023-05-01T21:46:16.991Z,,,,2023-05-01,4,2,18604,,41224,3,2,2023-05-04,2,,1,33106
45723,,2023-05-01T21:45:06.610Z,2023-05-01T21:46:17.101Z,83496,,,2023-05-01,,2,18604,,41225,11,2,2023-05-02,35,,1,33106
45713,,2023-05-01T19:25:42.762Z,2023-05-01T19:25:43.039Z,83743,,,2023-05-01,,120,18600,,41216,11,2,2023-05-02,35,,1,33124
45714,162403,2023-05-01T19:25:42.768Z,2023-05-01T19:25:43.159Z,,,2848,2023-05-01,1,60,18600,,41217,3,2,2023-05-04,114,551162404v1,1,
45715,162404,2023-05-01T19:25:42.773Z,2023-05-01T19:25:43.240Z,,,2848,2023-05-01,1,60,18600,,41218,3,2,2023-05-04,114,551162403v1,1,33124
45725,,2023-05-01T22:00:08.976Z,2023-05-01T22:00:08.976Z,,,,2023-05-01,,240,18605,4,,,,,,,1,33131
45724,161243,2023-05-01T22:00:08.971Z,2023-05-01T22:00:09.236Z,,,,2023-05-01,4,240,18605,,41226,1,3,2023-05-03,9,,1,33131
45716,142253,2023-05-01T19:31:21.967Z,2023-05-01T19:31:22.237Z,,,,2023-05-01,1,61,18601,,41219,3,2,2023-05-03,2,,1,33112
45717,,2023-05-01T19:31:21.973Z,2023-05-01T19:31:22.338Z,74522,,,2023-05-01,,61,18601,,41220,11,2,2023-05-02,35,,1,33112
45726,162446,2023-05-01T22:00:25.066Z,2023-05-01T22:00:25.346Z,,,,2023-05-01,1,200,18606,,41227,1,3,2023-05-03,2,,1,33132
45728,,2023-05-01T22:18:54.830Z,2023-05-01T22:18:55.155Z,83814,,,2023-05-01,,200,18606,,41230,11,3,2023-05-02,35,,1,
45719,,2023-05-01T19:47:38.321Z,2023-05-02T16:22:15.536Z,81775,,,2023-05-01,,60,18602,,41276,11,7,2023-05-02,35,,1,33043
45730,,2023-05-01T22:37:30.822Z,2023-05-02T14:34:30.620Z,83646,,,2023-05-01,,80,18607,,41248,11,7,2023-05-02,35,,1,33072
45801,,2023-05-02T18:34:28.544Z,2023-05-02T18:34:28.544Z,,,,2023-05-02,,30,18637,4,,,,,,,2,33173
45799,,2023-05-02T18:34:28.537Z,2023-05-02T18:34:28.537Z,,,,2023-05-02,,30,18637,4,,,,,,,1,33172
45818,162420,2023-05-02T19:36:02.588Z,2023-05-02T19:36:02.924Z,,,,2023-05-02,1,300,18643,,41305,1,3,2023-05-05,2,,1,33141
45831,,2023-05-02T20:28:34.996Z,2023-05-02T20:28:35.787Z,83010,,,2023-05-02,,60,18647,,41310,11,7,2023-05-03,35,,3,33170
45787,,2023-05-02T16:13:33.547Z,2023-05-02T17:40:20.813Z,83927,,,2023-05-02,,30,18631,,41287,11,2,2023-05-05,35,,1,33156
45819,,2023-05-02T19:36:02.593Z,2023-05-02T19:36:03.022Z,83749,,,2023-05-02,,300,18643,,41306,11,3,2023-05-03,35,,1,33141
45797,,2023-05-02T17:31:29.320Z,2023-05-04T16:33:19.198Z,83638,,,2023-05-02,,150,18636,,41457,11,7,2023-05-03,35,,1,33074
45796,162175,2023-05-02T17:31:29.313Z,2023-05-02T17:34:46.177Z,,,,2023-05-02,1,150,18636,,41285,4,7,2023-05-04,2,,1,33074
45804,,2023-05-02T18:58:22.487Z,2023-05-02T18:58:22.890Z,83918,,,2023-05-02,,400,18568,,41290,11,2,2023-05-05,35,,1,
45786,162565,2023-05-02T16:13:33.542Z,2023-05-02T16:54:56.619Z,,,,2023-05-02,1,30,18631,,41279,3,2,2023-05-09,114,,1,33156
45758,,2023-05-02T14:50:09.708Z,2023-05-02T20:44:01.889Z,83497,,,2023-05-02,,5,18619,,41323,11,7,2023-05-03,35,,1,33092
45785,,2023-05-02T16:09:45.845Z,2023-05-02T16:09:46.219Z,66362,,,2023-05-02,,240,18630,,41275,11,3,2023-05-03,35,,1,33083
45784,124448,2023-05-02T16:09:45.840Z,2023-05-02T16:09:46.127Z,,,,2023-05-02,1,240,18630,,41274,1,3,2023-05-03,2,,1,33083
45789,,2023-05-02T16:42:49.972Z,2023-05-02T16:42:50.375Z,83725,,,2023-05-02,,80,18632,,41278,11,3,2023-05-03,35,,1,33107
45788,106503,2023-05-02T16:42:49.965Z,2023-05-02T16:42:50.279Z,,,,2023-05-02,4,80,18632,,41277,1,3,2023-05-03,2,,1,33107
45751,36225,2023-05-02T14:43:11.186Z,2023-05-02T14:43:11.571Z,,,,2023-05-02,1,300,18616,,41250,4,7,2023-05-03,2,,1,33129
45742,,2023-05-02T13:26:52.169Z,2023-05-02T13:26:52.169Z,,,,2023-05-02,,30,18612,4,,,,,,,1,33114
45749,162395,2023-05-02T13:55:13.907Z,2023-05-02T13:59:01.197Z,,,,2023-05-02,1,60,18615,,41246,4,7,2023-05-04,2,,1,33138
45745,114472,2023-05-02T13:27:41.266Z,2023-05-02T13:27:41.632Z,,,,2023-05-02,1,120,18613,,41243,3,2,2023-05-03,2,,2,33070
45857,,2023-05-02T23:16:18.171Z,2023-05-02T23:16:18.171Z,,,,2023-05-02,,60,18659,4,,,,,,,1,33209
45832,83633,2023-05-02T20:32:20.862Z,2023-05-02T22:36:01.637Z,,,,2023-05-02,2,120,18648,,41343,3,2,2023-05-03,2,,1,33179
45851,,2023-05-02T22:06:59.130Z,2023-05-09T15:33:06.757Z,81840,,,2023-05-02,,100,18656,,41679,11,7,2023-05-03,35,,1,
45855,,2023-05-02T22:27:49.465Z,2023-05-02T22:27:49.768Z,81533,,,2023-05-02,,100,18658,,41342,11,2,2023-05-03,35,,1,33185
45743,99660,2023-05-02T13:27:41.253Z,2023-05-02T13:27:41.540Z,,,,2023-05-02,2,120,18613,,41242,3,2,2023-05-03,2,,1,33071
45753,162218,2023-05-02T14:50:09.654Z,2023-05-02T14:57:42.205Z,,,,2023-05-02,1,40,18617,,41253,4,7,2023-05-04,21,,1,33092
45856,162337,2023-05-02T23:16:18.163Z,2023-05-02T23:16:18.425Z,,,,2023-05-02,1,60,18659,,41344,1,3,2023-05-04,2,,1,33209
45738,156592,2023-05-02T00:17:19.317Z,2023-05-02T00:17:19.596Z,,,,2023-05-02,2,50000,18611,,41236,5,6,2023-08-16,25,,1,
45847,,2023-05-02T21:33:48.847Z,2023-05-02T21:33:49.212Z,29744,,,2023-05-02,,120,18654,,41333,11,3,2023-05-03,35,,1,33199
45846,51287,2023-05-02T21:33:48.842Z,2023-05-02T21:33:49.121Z,,,,2023-05-02,1,120,18654,,41332,1,3,2023-05-04,2,,1,33199
45852,158878,2023-05-02T22:15:15.678Z,2023-05-02T22:15:15.982Z,,,,2023-05-02,1,120,18657,,41338,1,3,2023-05-05,114,,1,33194
45854,157522,2023-05-02T22:27:49.460Z,2023-05-02T22:27:49.698Z,,,,2023-05-02,2,100,18658,,41341,3,2,2023-05-04,2,,1,33185
45849,,2023-05-02T22:03:38.185Z,2023-05-02T22:03:38.608Z,83252,,,2023-05-02,,125,18655,,41335,11,3,2023-05-03,35,,1,33128
45848,161260,2023-05-02T22:03:38.169Z,2023-05-02T22:03:38.493Z,,,,2023-05-02,1,125,18655,,41334,1,3,2023-05-04,2,,1,33128
45853,,2023-05-02T22:15:15.683Z,2023-05-02T22:15:15.683Z,,,,2023-05-02,,120,18657,4,,,,,,,1,33194
45841,,2023-05-02T21:16:17.107Z,2023-05-02T21:16:17.437Z,79643,,,2023-05-02,,750,18651,,41327,6,7,2023-05-05,35,,1,33195
45840,155619,2023-05-02T21:16:17.103Z,2023-05-02T21:16:17.348Z,,,,2023-05-02,1,750,18651,,41326,4,7,2023-05-12,114,,1,33195
45835,,2023-05-02T20:33:49.991Z,2023-05-02T20:33:50.328Z,62966,,,2023-05-02,,150,18649,,41316,11,3,2023-05-03,35,,1,33192
45834,117926,2023-05-02T20:33:49.986Z,2023-05-02T20:33:50.240Z,,,,2023-05-02,1,150,18649,,41315,1,3,2023-05-04,2,,1,33192
45845,,2023-05-02T21:22:30.882Z,2023-05-02T21:22:31.217Z,81048,,,2023-05-02,,60,18653,,41331,11,2,2023-05-03,35,,1,33196
45844,159644,2023-05-02T21:22:30.877Z,2023-05-02T21:22:31.134Z,,,,2023-05-02,1,60,18653,,41330,3,2,2023-05-04,2,,1,33196
45833,,2023-05-02T20:32:20.871Z,2023-05-02T20:32:21.213Z,83935,,,2023-05-02,,120,18648,,41314,11,2,2023-05-03,35,,1,33179
45824,72978,2023-05-02T19:44:46.555Z,2023-05-02T19:44:47.122Z,,,,2023-05-02,1,600,18646,,41307,1,3,2023-05-09,2,,1,33181
45850,133240,2023-05-02T22:06:59.121Z,2023-05-02T22:06:59.450Z,,,,2023-05-02,4,100,18656,,41336,4,7,2023-05-05,2,,1,
45839,,2023-05-02T20:47:26.612Z,2023-05-02T20:47:27.029Z,83969,,,2023-05-02,,600,18646,,41325,6,3,2023-05-04,35,,1,
45783,,2023-05-02T16:05:42.255Z,2023-05-02T16:09:14.789Z,83808,,,2023-05-02,,45,18629,,41273,11,2,2023-05-05,35,,1,33157
45838,,2023-05-02T20:47:26.407Z,2023-05-02T20:47:26.738Z,83969,,,2023-05-02,,400,18645,,41325,6,3,2023-05-04,35,,1,
45821,,2023-05-02T19:36:02.617Z,2023-05-02T19:36:03.216Z,83749,,,2023-05-02,,200,18644,,41306,11,3,2023-05-03,35,,1,33141
45820,162420,2023-05-02T19:36:02.612Z,2023-05-02T19:36:03.115Z,,,,2023-05-02,1,200,18644,,41305,1,3,2023-05-05,2,,1,33141
45782,162520,2023-05-02T16:05:42.249Z,2023-05-02T16:09:14.707Z,,,,2023-05-02,1,45,18629,,41272,3,2,2023-05-09,2,,1,33157
45781,,2023-05-02T16:00:41.475Z,2023-05-02T16:07:42.971Z,82381,,,2023-05-02,,300,18628,,41270,11,3,2023-05-03,35,,1,33134
45780,159227,2023-05-02T16:00:41.470Z,2023-05-02T16:07:42.862Z,,,,2023-05-02,1,300,18628,,41271,1,3,2023-05-04,2,,1,33134
45779,,2023-05-02T16:00:41.449Z,2023-05-02T16:07:42.768Z,82381,,,2023-05-02,,200,18627,,41270,11,3,2023-05-03,35,,1,33134
45778,159227,2023-05-02T16:00:41.443Z,2023-05-02T16:07:42.682Z,,,,2023-05-02,1,200,18627,,41269,1,3,2023-05-15,2,,1,33134
45756,,2023-05-02T14:50:09.684Z,2023-05-02T20:44:01.361Z,83497,,,2023-05-02,,20,18618,,41323,11,7,2023-05-03,35,,1,33092
45777,,2023-05-02T16:00:34.645Z,2023-05-02T16:00:34.645Z,,,,2023-05-02,,60,18626,4,,,,,,,1,33153
45775,,2023-05-02T15:56:28.491Z,2023-05-04T14:50:01.271Z,,27220,,2023-05-02,,120,18625,,41437,9,2,2023-05-12,56,,1,
45774,,2023-05-02T15:56:28.482Z,2023-05-04T14:50:01.132Z,36153,,,2023-05-02,,120,18625,,41436,11,2,2023-05-04,35,,1,
45773,64857,2023-05-02T15:56:28.474Z,2023-05-02T15:56:29.527Z,,,,2023-05-02,1,120,18625,,41266,3,2,2023-05-10,2,,1,
45772,,2023-05-02T15:56:28.466Z,2023-05-04T14:50:00.762Z,36153,,,2023-05-02,,120,18625,,41436,11,2,2023-05-04,35,,1,
45771,64469,2023-05-02T15:56:28.459Z,2023-05-02T15:56:29.293Z,,,,2023-05-02,2,120,18625,,41264,3,2,2023-05-10,2,,1,
45769,150323,2023-05-02T15:43:29.716Z,2023-05-02T15:43:29.997Z,,,,2023-05-02,2,60,18624,,41263,4,7,2023-05-03,2,,1,33165
45770,,2023-05-02T15:43:29.721Z,2023-05-02T15:43:29.721Z,,,,2023-05-02,,60,18624,4,,,,,,,1,33165
45767,161341,2023-05-02T15:36:21.147Z,2023-05-02T15:36:21.455Z,,,,2023-05-02,1,160,18623,,41262,1,3,2023-05-04,114,,1,33159
45768,,2023-05-02T15:36:21.152Z,2023-05-02T15:36:21.152Z,,,,2023-05-02,,160,18623,4,,,,,,,1,33159
45766,,2023-05-02T15:27:41.570Z,2023-05-02T15:27:41.792Z,83875,,,2023-05-02,,30,18621,,41261,11,3,2023-05-05,35,,1,
45761,162567,2023-05-02T14:58:28.190Z,2023-05-02T15:12:46.425Z,,,,2023-05-02,1,30,18621,,41258,1,3,2023-05-09,2,,1,33148
45754,,2023-05-02T14:50:09.659Z,2023-05-02T20:44:00.785Z,83497,,,2023-05-02,,40,18617,,41323,11,7,2023-05-03,35,,1,33092
45764,,2023-05-02T15:10:18.368Z,2023-05-02T15:10:18.890Z,14641,,,2023-05-02,,240,18622,,41257,11,7,2023-05-03,35,,1,33140
45763,25572,2023-05-02T15:10:18.355Z,2023-05-02T15:10:18.781Z,,,,2023-05-02,1,240,18622,,41256,4,7,2023-05-03,2,,1,33140
45791,,2023-05-02T16:48:40.124Z,2023-05-02T16:56:19.825Z,51375,,,2023-05-02,,120,18633,,41282,11,2,2023-05-03,35,,1,32665
45776,161497,2023-05-02T16:00:34.640Z,2023-05-02T16:00:34.892Z,,,,2023-05-02,1,60,18626,,41268,4,7,2023-05-03,2,,1,33153
45793,,2023-05-02T17:19:58.044Z,2023-05-02T22:25:12.112Z,83636,,,2023-05-02,,500,18634,,41340,10,8,2023-05-03,35,,1,33119
45792,161215,2023-05-02T17:19:58.037Z,2023-05-02T22:25:12.015Z,,,,2023-05-02,3,500,18634,,41339,10,8,2023-05-05,120,,1,33119
45759,162701,2023-05-02T14:50:59.651Z,2023-05-02T14:50:59.967Z,,,,2023-05-02,1,120,18620,,41252,1,3,2023-05-04,113,,1,33152
45790,95895,2023-05-02T16:48:40.118Z,2023-05-02T16:56:19.730Z,,,,2023-05-02,1,120,18633,,41281,3,2,2023-05-03,2,,1,32665
45760,,2023-05-02T14:50:59.664Z,2023-05-02T14:50:59.664Z,,,,2023-05-02,,120,18620,4,,,,,,,1,33152
45757,162218,2023-05-02T14:50:09.704Z,2023-05-02T14:57:42.946Z,,,,2023-05-02,1,5,18619,,41255,4,7,2023-05-03,21,,1,33092
45755,162218,2023-05-02T14:50:09.680Z,2023-05-02T14:57:42.450Z,,,,2023-05-02,1,20,18618,,41255,4,7,2023-05-03,21,,1,33092
45750,,2023-05-02T13:55:13.914Z,2023-05-02T13:55:13.914Z,,,,2023-05-02,,60,18615,4,,,,,,,1,33138
45748,,2023-05-02T13:52:55.589Z,2023-05-02T13:52:56.034Z,83742,,,2023-05-02,,120,18614,,41245,11,3,2023-05-03,35,,1,33146
45747,153338,2023-05-02T13:52:55.582Z,2023-05-02T13:52:55.913Z,,,,2023-05-02,1,120,18614,,41244,1,3,2023-05-04,114,,1,33146
45830,88438,2023-05-02T20:28:34.991Z,2023-05-02T20:28:35.693Z,,,,2023-05-02,1,60,18647,,41312,4,7,2023-05-04,2,,3,33170
45829,,2023-05-02T20:28:34.986Z,2023-05-02T20:28:35.583Z,83010,,,2023-05-02,,60,18647,,41310,11,7,2023-05-03,35,,2,33169
45828,88439,2023-05-02T20:28:34.980Z,2023-05-02T20:28:35.515Z,,,,2023-05-02,1,60,18647,,41311,4,7,2023-05-04,2,,2,33169
45827,,2023-05-02T20:28:34.975Z,2023-05-02T20:28:35.436Z,83010,,,2023-05-02,,60,18647,,41310,11,7,2023-05-03,35,,1,33168
45826,157617,2023-05-02T20:28:34.970Z,2023-05-02T20:28:35.342Z,,,,2023-05-02,1,60,18647,,41309,4,7,2023-05-04,2,,1,33168
45817,,2023-05-02T19:31:31.862Z,2023-05-02T19:31:32.297Z,83823,,,2023-05-02,,60,18642,,41304,11,3,2023-05-04,35,,1,33175
45816,162590,2023-05-02T19:31:31.855Z,2023-05-02T19:31:32.208Z,,,,2023-05-02,1,60,18642,,41303,1,3,2023-05-08,113,,1,33175
45822,72978,2023-05-02T19:44:46.511Z,2023-05-02T20:47:26.214Z,,,,2023-05-02,1,400,18645,,41324,1,3,2023-05-08,2,,1,33181
45800,156628,2023-05-02T18:34:28.539Z,2023-05-02T20:43:42.330Z,,,,2023-05-02,1,30,18637,,41322,1,3,2023-05-10,2,,2,33173
45837,,2023-05-02T20:34:53.682Z,2023-05-02T20:34:54.031Z,82103,,,2023-05-02,,120,18650,,41318,11,3,2023-05-03,35,,1,33142
45815,16603,2023-05-02T19:28:16.517Z,2023-05-02T19:28:16.908Z,,,2852,2023-05-02,1,60,18641,,41302,4,7,2023-05-04,2,10192184LR,1,33143
45741,162366,2023-05-02T13:26:52.163Z,2023-05-02T14:00:03.534Z,,,,2023-05-02,1,30,18612,,41247,3,2,2023-05-09,2,,1,33114
45752,,2023-05-02T14:43:11.192Z,2023-05-02T14:43:11.665Z,21033,,,2023-05-02,,300,18616,,41251,11,7,2023-05-03,35,,1,33129
45746,,2023-05-02T13:27:41.272Z,2023-05-02T13:27:41.272Z,,,,2023-05-02,,120,18613,4,,,,,,,2,33070
45744,,2023-05-02T13:27:41.264Z,2023-05-02T13:27:41.264Z,,,,2023-05-02,,120,18613,4,,,,,,,1,33071
45814,16604,2023-05-02T19:28:16.509Z,2023-05-02T19:28:16.834Z,,,2852,2023-05-02,1,60,18641,,41301,4,7,2023-05-04,2,10192185LR,1,
45813,,2023-05-02T19:28:16.505Z,2023-05-02T19:28:16.763Z,4108,,,2023-05-02,,120,18641,,41300,11,7,2023-05-03,35,,1,33143
45836,160325,2023-05-02T20:34:53.677Z,2023-05-02T20:34:53.938Z,,,,2023-05-02,2,120,18650,,41317,1,3,2023-05-05,113,,1,33142
45843,,2023-05-02T21:18:24.537Z,2023-05-02T21:18:24.958Z,65374,,,2023-05-02,,240,18652,,41329,11,2,2023-05-03,35,,1,32936
45842,122883,2023-05-02T21:18:24.531Z,2023-05-02T21:18:24.820Z,,,,2023-05-02,2,240,18652,,41328,3,2,2023-05-04,2,,1,32936
45812,,2023-05-02T19:25:40.404Z,2023-05-02T19:25:40.754Z,32409,,,2023-05-02,,60,18640,,41299,11,3,2023-05-04,35,,1,33188
45811,162846,2023-05-02T19:25:40.399Z,2023-05-02T19:25:40.676Z,,,,2023-05-02,1,60,18640,,41298,1,3,2023-05-08,113,,1,33188
45798,156623,2023-05-02T18:34:28.531Z,2023-05-02T20:43:42.237Z,,,,2023-05-02,1,30,18637,,41321,1,3,2023-05-10,2,,1,33172
45795,,2023-05-02T17:28:13.540Z,2023-05-02T20:38:53.881Z,75800,,,2023-05-02,,300,18635,,41320,6,7,2023-05-02,35,,1,
45794,144950,2023-05-02T17:28:13.530Z,2023-05-02T20:38:53.380Z,,,,2023-05-02,1,300,18635,,41319,4,7,2023-05-08,2,,1,
45809,162839,2023-05-02T19:22:16.150Z,2023-05-02T19:22:16.354Z,,,,2023-05-02,1,30,18620,,41295,1,3,2023-05-04,113,,2,
45810,,2023-05-02T19:22:16.164Z,2023-05-02T19:22:16.169Z,,,,2023-05-02,,30,18620,4,,,,,,,2,
45806,162356,2023-05-02T19:18:53.505Z,2023-05-02T19:18:54.449Z,,,,2023-05-02,1,60,18518,,41292,3,2,2023-05-02,2,101162357v1,1,
45805,162357,2023-05-02T19:18:53.479Z,2023-05-02T19:18:54.374Z,,,,2023-05-02,1,60,18518,,41291,3,2,2023-05-02,2,101162356v1,1,
45803,,2023-05-02T18:46:49.717Z,2023-05-02T18:46:50.062Z,83931,,,2023-05-02,,120,18638,,41289,11,2,2023-05-03,35,,1,33171
45802,162704,2023-05-02T18:46:49.712Z,2023-05-02T18:46:49.976Z,,,,2023-05-02,1,120,18638,,41288,3,2,2023-05-04,7,,1,33171
45931,,2023-05-03T19:42:50.864Z,2023-05-03T19:42:50.864Z,,,,2023-05-03,,2,18689,4,,,,,,,1,33127
45928,161888,2023-05-03T19:42:35.111Z,2023-05-03T19:51:57.775Z,,,,2023-05-03,1,100,18688,,41393,4,7,2023-05-05,2,,1,33239
45929,,2023-05-03T19:42:35.117Z,2023-05-03T19:51:57.883Z,83513,,,2023-05-03,,100,18688,,41394,11,7,2023-05-04,35,,1,33239
45930,162409,2023-05-03T19:42:50.858Z,2023-05-03T19:52:22.495Z,,,,2023-05-03,1,2,18689,,41395,3,2,2023-05-11,2,,1,33127
45933,,2023-05-03T20:02:30.246Z,2023-05-03T20:02:30.246Z,,,,2023-05-03,,60,18690,4,,,,,,,1,33177
45932,83499,2023-05-03T20:02:30.236Z,2023-05-03T20:02:30.571Z,,,,2023-05-03,2,60,18690,,41396,1,3,2023-05-05,2,,1,33177
